datetime,ticker,company_name,avg_price,volume,market_index
2024-11-15 09:00:00,AAPL,Apple Inc.,174.34,990,2256.76
2024-11-15 09:00:00,AMZN,Amazon.com Inc.,147.43,2350,2256.76
2024-11-15 09:00:00,GOOGL,Alphabet Inc.,141.21,510,2256.76
2024-11-15 09:00:00,JPM,JPMorgan Chase & Co.,152.06,1450,2256.76
2024-11-15 09:00:00,MSFT,Microsoft Corporation,329.27,900,2256.76
2024-11-15 09:00:00,NVDA,NVIDIA Corporation,450.79,900,2256.76
2024-11-15 09:00:00,PG,Procter & Gamble Company,154.32,1650,2256.76
2024-11-15 09:00:00,TSLA,Tesla Inc.,251.4,460,2256.76
2024-11-15 09:00:00,WMT,Walmart Inc.,161.34,2390,2256.76
2024-11-15 10:00:00,AAPL,Apple Inc.,174.24,1620,2255.89
2024-11-15 10:00:00,AMZN,Amazon.com Inc.,147.63,1390,2255.89
2024-11-15 10:00:00,GOOGL,Alphabet Inc.,141.4,2020,2255.89
2024-11-15 10:00:00,JPM,JPMorgan Chase & Co.,151.83,1410,2255.89
2024-11-15 10:00:00,META,Meta Platforms Inc.,294.77,970,2255.89
2024-11-15 10:00:00,MSFT,Microsoft Corporation,327.88,510,2255.89
2024-11-15 10:00:00,NVDA,NVIDIA Corporation,450.74,1740,2255.89
2024-11-15 10:00:00,PG,Procter & Gamble Company,154.5,1590,2255.89
2024-11-15 10:00:00,TSLA,Tesla Inc.,251.71,1790,2255.89
2024-11-15 10:00:00,WMT,Walmart Inc.,161.19,630,2255.89
2024-11-15 11:00:00,AAPL,Apple Inc.,174.61,1910,2254.42
2024-11-15 11:00:00,AMZN,Amazon.com Inc.,147.54,1200,2254.42
2024-11-15 11:00:00,GOOGL,Alphabet Inc.,141.39,580,2254.42
2024-11-15 11:00:00,JPM,JPMorgan Chase & Co.,151.95,880,2254.42
2024-11-15 11:00:00,META,Meta Platforms Inc.,294.68,1500,2254.42
2024-11-15 11:00:00,MSFT,Microsoft Corporation,326.65,1900,2254.42
2024-11-15 11:00:00,NVDA,NVIDIA Corporation,450.81,1000,2254.42
2024-11-15 11:00:00,PG,Procter & Gamble Company,154.12,1310,2254.42
2024-11-15 11:00:00,TSLA,Tesla Inc.,251.75,2120,2254.42
2024-11-15 11:00:00,WMT,Walmart Inc.,160.92,870,2254.42
2024-11-15 12:00:00,AAPL,Apple Inc.,174.36,1440,2254.00
2024-11-15 12:00:00,AMZN,Amazon.com Inc.,147.88,1510,2254.00
2024-11-15 12:00:00,GOOGL,Alphabet Inc.,141.18,690,2254.00
2024-11-15 12:00:00,JPM,JPMorgan Chase & Co.,151.8,1640,2254.00
2024-11-15 12:00:00,META,Meta Platforms Inc.,295.1,2090,2254.00
2024-11-15 12:00:00,NVDA,NVIDIA Corporation,450.78,920,2254.00
2024-11-15 12:00:00,PG,Procter & Gamble Company,154.23,730,2254.00
2024-11-15 12:00:00,TSLA,Tesla Inc.,251.62,2490,2254.00
2024-11-15 12:00:00,WMT,Walmart Inc.,160.35,2070,2254.00
2024-11-15 13:00:00,AAPL,Apple Inc.,174.09,3090,2255.53
2024-11-15 13:00:00,AMZN,Amazon.com Inc.,148.0,3250,2255.53
2024-11-15 13:00:00,GOOGL,Alphabet Inc.,141.48,2040,2255.53
2024-11-15 13:00:00,JPM,JPMorgan Chase & Co.,151.88,2490,2255.53
2024-11-15 13:00:00,META,Meta Platforms Inc.,296.06,1040,2255.53
2024-11-15 13:00:00,MSFT,Microsoft Corporation,326.77,2300,2255.53
2024-11-15 13:00:00,NVDA,NVIDIA Corporation,450.12,1260,2255.53
2024-11-15 13:00:00,PG,Procter & Gamble Company,154.67,2530,2255.53
2024-11-15 13:00:00,TSLA,Tesla Inc.,252.38,1580,2255.53
2024-11-15 13:00:00,WMT,Walmart Inc.,160.08,450,2255.53
2024-11-15 14:00:00,AAPL,Apple Inc.,173.33,270,2254.50
2024-11-15 14:00:00,AMZN,Amazon.com Inc.,147.97,790,2254.50
2024-11-15 14:00:00,GOOGL,Alphabet Inc.,141.56,850,2254.50
2024-11-15 14:00:00,JPM,JPMorgan Chase & Co.,151.81,280,2254.50
2024-11-15 14:00:00,MSFT,Microsoft Corporation,327.64,1770,2254.50
2024-11-15 14:00:00,PG,Procter & Gamble Company,154.08,400,2254.50
2024-11-15 14:00:00,WMT,Walmart Inc.,160.47,1270,2254.50
2024-11-15 15:00:00,AAPL,Apple Inc.,173.8,1350,2253.66
2024-11-15 15:00:00,AMZN,Amazon.com Inc.,148.49,1230,2253.66
2024-11-15 15:00:00,GOOGL,Alphabet Inc.,141.53,1910,2253.66
2024-11-15 15:00:00,JPM,JPMorgan Chase & Co.,151.3,260,2253.66
2024-11-15 15:00:00,META,Meta Platforms Inc.,297.62,1020,2253.66
2024-11-15 15:00:00,MSFT,Microsoft Corporation,326.64,3010,2253.66
2024-11-15 15:00:00,NVDA,NVIDIA Corporation,448.67,1110,2253.66
2024-11-15 15:00:00,PG,Procter & Gamble Company,154.1,590,2253.66
2024-11-15 15:00:00,TSLA,Tesla Inc.,250.98,810,2253.66
2024-11-15 15:00:00,WMT,Walmart Inc.,160.53,1900,2253.66
2024-11-15 16:00:00,AAPL,Apple Inc.,174.25,2060,2254.27
2024-11-15 16:00:00,AMZN,Amazon.com Inc.,148.25,250,2254.27
2024-11-15 16:00:00,GOOGL,Alphabet Inc.,141.76,430,2254.27
2024-11-15 16:00:00,JPM,JPMorgan Chase & Co.,151.16,1710,2254.27
2024-11-15 16:00:00,META,Meta Platforms Inc.,298.53,1160,2254.27
2024-11-15 16:00:00,MSFT,Microsoft Corporation,327.69,920,2254.27
2024-11-15 16:00:00,NVDA,NVIDIA Corporation,447.36,810,2254.27
2024-11-15 16:00:00,TSLA,Tesla Inc.,250.28,150,2254.27
2024-11-15 16:00:00,WMT,Walmart Inc.,160.73,1090,2254.27
2024-11-18 09:00:00,AAPL,Apple Inc.,174.52,1240,2253.35
2024-11-18 09:00:00,AMZN,Amazon.com Inc.,148.03,770,2253.35
2024-11-18 09:00:00,GOOGL,Alphabet Inc.,141.65,2260,2253.35
2024-11-18 09:00:00,JPM,JPMorgan Chase & Co.,151.51,1420,2253.35
2024-11-18 09:00:00,META,Meta Platforms Inc.,298.7,2560,2253.35
2024-11-18 09:00:00,MSFT,Microsoft Corporation,327.28,500,2253.35
2024-11-18 09:00:00,PG,Procter & Gamble Company,154.45,360,2253.35
2024-11-18 09:00:00,TSLA,Tesla Inc.,249.41,610,2253.35
2024-11-18 09:00:00,WMT,Walmart Inc.,160.84,710,2253.35
2024-11-18 10:00:00,AAPL,Apple Inc.,174.63,1390,2254.24
2024-11-18 10:00:00,AMZN,Amazon.com Inc.,148.36,740,2254.24
2024-11-18 10:00:00,JPM,JPMorgan Chase & Co.,152.09,120,2254.24
2024-11-18 10:00:00,META,Meta Platforms Inc.,299.49,1210,2254.24
2024-11-18 10:00:00,NVDA,NVIDIA Corporation,446.68,450,2254.24
2024-11-18 10:00:00,TSLA,Tesla Inc.,248.78,420,2254.24
2024-11-18 10:00:00,WMT,Walmart Inc.,161.05,370,2254.24
2024-11-18 11:00:00,AAPL,Apple Inc.,174.44,970,2256.14
2024-11-18 11:00:00,AMZN,Amazon.com Inc.,148.21,1830,2256.14
2024-11-18 11:00:00,GOOGL,Alphabet Inc.,141.29,730,2256.14
2024-11-18 11:00:00,JPM,JPMorgan Chase & Co.,152.77,3690,2256.14
2024-11-18 11:00:00,META,Meta Platforms Inc.,300.03,1900,2256.14
2024-11-18 11:00:00,MSFT,Microsoft Corporation,328.02,2550,2256.14
2024-11-18 11:00:00,NVDA,NVIDIA Corporation,447.74,920,2256.14
2024-11-18 11:00:00,PG,Procter & Gamble Company,153.77,360,2256.14
2024-11-18 11:00:00,TSLA,Tesla Inc.,249.03,3540,2256.14
2024-11-18 11:00:00,WMT,Walmart Inc.,160.84,960,2256.14
2024-11-18 12:00:00,GOOGL,Alphabet Inc.,141.7,640,2256.70
2024-11-18 12:00:00,NVDA,NVIDIA Corporation,448.54,1130,2256.70
2024-11-18 12:00:00,PG,Procter & Gamble Company,153.91,710,2256.70
2024-11-18 12:00:00,TSLA,Tesla Inc.,249.53,1730,2256.70
2024-11-18 12:00:00,WMT,Walmart Inc.,161.05,1080,2256.70
2024-11-18 13:00:00,AMZN,Amazon.com Inc.,148.31,370,2257.79
2024-11-18 13:00:00,GOOGL,Alphabet Inc.,140.99,280,2257.79
2024-11-18 13:00:00,JPM,JPMorgan Chase & Co.,152.21,1290,2257.79
2024-11-18 13:00:00,MSFT,Microsoft Corporation,327.26,550,2257.79
2024-11-18 13:00:00,NVDA,NVIDIA Corporation,449.5,2930,2257.79
2024-11-18 13:00:00,PG,Procter & Gamble Company,153.86,1080,2257.79
2024-11-18 13:00:00,TSLA,Tesla Inc.,250.31,590,2257.79
2024-11-18 13:00:00,WMT,Walmart Inc.,160.87,560,2257.79
2024-11-18 14:00:00,AAPL,Apple Inc.,174.19,470,2255.68
2024-11-18 14:00:00,AMZN,Amazon.com Inc.,148.59,810,2255.68
2024-11-18 14:00:00,GOOGL,Alphabet Inc.,140.53,150,2255.68
2024-11-18 14:00:00,JPM,JPMorgan Chase & Co.,151.68,270,2255.68
2024-11-18 14:00:00,MSFT,Microsoft Corporation,326.7,810,2255.68
2024-11-18 14:00:00,NVDA,NVIDIA Corporation,449.15,1000,2255.68
2024-11-18 14:00:00,TSLA,Tesla Inc.,249.93,480,2255.68
2024-11-18 14:00:00,WMT,Walmart Inc.,160.66,3470,2255.68
2024-11-18 15:00:00,AAPL,Apple Inc.,173.89,1770,2254.13
2024-11-18 15:00:00,AMZN,Amazon.com Inc.,148.94,1480,2254.13
2024-11-18 15:00:00,JPM,JPMorgan Chase & Co.,152.05,900,2254.13
2024-11-18 15:00:00,META,Meta Platforms Inc.,300.87,960,2254.13
2024-11-18 15:00:00,MSFT,Microsoft Corporation,325.98,960,2254.13
2024-11-18 15:00:00,NVDA,NVIDIA Corporation,448.02,1270,2254.13
2024-11-18 15:00:00,PG,Procter & Gamble Company,154.06,3240,2254.13
2024-11-18 15:00:00,TSLA,Tesla Inc.,248.92,2560,2254.13
2024-11-18 15:00:00,WMT,Walmart Inc.,160.65,380,2254.13
2024-11-18 16:00:00,AAPL,Apple Inc.,173.85,1250,2248.91
2024-11-18 16:00:00,AMZN,Amazon.com Inc.,148.75,540,2248.91
2024-11-18 16:00:00,GOOGL,Alphabet Inc.,140.53,1520,2248.91
2024-11-18 16:00:00,MSFT,Microsoft Corporation,325.15,680,2248.91
2024-11-19 09:00:00,AAPL,Apple Inc.,174.4,780,2248.92
2024-11-19 09:00:00,AMZN,Amazon.com Inc.,148.94,1580,2248.92
2024-11-19 09:00:00,GOOGL,Alphabet Inc.,140.24,1020,2248.92
2024-11-19 09:00:00,JPM,JPMorgan Chase & Co.,151.99,390,2248.92
2024-11-19 09:00:00,META,Meta Platforms Inc.,301.34,1800,2248.92
2024-11-19 09:00:00,MSFT,Microsoft Corporation,325.06,2280,2248.92
2024-11-19 09:00:00,NVDA,NVIDIA Corporation,443.84,1140,2248.92
2024-11-19 09:00:00,PG,Procter & Gamble Company,153.24,430,2248.92
2024-11-19 10:00:00,AAPL,Apple Inc.,174.05,1460,2248.36
2024-11-19 10:00:00,AMZN,Amazon.com Inc.,149.22,2460,2248.36
2024-11-19 10:00:00,GOOGL,Alphabet Inc.,140.15,2660,2248.36
2024-11-19 10:00:00,JPM,JPMorgan Chase & Co.,151.84,720,2248.36
2024-11-19 10:00:00,META,Meta Platforms Inc.,301.29,1450,2248.36
2024-11-19 10:00:00,MSFT,Microsoft Corporation,325.67,1250,2248.36
2024-11-19 10:00:00,NVDA,NVIDIA Corporation,442.0,1860,2248.36
2024-11-19 10:00:00,PG,Procter & Gamble Company,153.12,530,2248.36
2024-11-19 10:00:00,TSLA,Tesla Inc.,249.86,1440,2248.36
2024-11-19 10:00:00,WMT,Walmart Inc.,161.16,1070,2248.36
2024-11-19 11:00:00,AAPL,Apple Inc.,173.92,940,2246.13
2024-11-19 11:00:00,AMZN,Amazon.com Inc.,149.23,1740,2246.13
2024-11-19 11:00:00,GOOGL,Alphabet Inc.,139.48,500,2246.13
2024-11-19 11:00:00,JPM,JPMorgan Chase & Co.,151.85,740,2246.13
2024-11-19 11:00:00,META,Meta Platforms Inc.,301.78,680,2246.13
2024-11-19 11:00:00,MSFT,Microsoft Corporation,325.52,1070,2246.13
2024-11-19 11:00:00,NVDA,NVIDIA Corporation,441.61,1890,2246.13
2024-11-19 11:00:00,PG,Procter & Gamble Company,152.71,1970,2246.13
2024-11-19 11:00:00,TSLA,Tesla Inc.,248.91,1950,2246.13
2024-11-19 11:00:00,WMT,Walmart Inc.,161.12,1010,2246.13
2024-11-19 12:00:00,AAPL,Apple Inc.,174.01,810,2243.56
2024-11-19 12:00:00,AMZN,Amazon.com Inc.,149.35,140,2243.56
2024-11-19 12:00:00,GOOGL,Alphabet Inc.,139.23,890,2243.56
2024-11-19 12:00:00,JPM,JPMorgan Chase & Co.,151.45,250,2243.56
2024-11-19 12:00:00,META,Meta Platforms Inc.,302.08,140,2243.56
2024-11-19 12:00:00,MSFT,Microsoft Corporation,324.62,1840,2243.56
2024-11-19 12:00:00,NVDA,NVIDIA Corporation,441.32,1550,2243.56
2024-11-19 12:00:00,PG,Procter & Gamble Company,152.68,1640,2243.56
2024-11-19 12:00:00,TSLA,Tesla Inc.,248.04,570,2243.56
2024-11-19 12:00:00,WMT,Walmart Inc.,160.78,520,2243.56
2024-11-19 13:00:00,AAPL,Apple Inc.,173.48,1230,2242.74
2024-11-19 13:00:00,AMZN,Amazon.com Inc.,149.28,2950,2242.74
2024-11-19 13:00:00,GOOGL,Alphabet Inc.,139.64,2360,2242.74
2024-11-19 13:00:00,JPM,JPMorgan Chase & Co.,151.37,2790,2242.74
2024-11-19 13:00:00,META,Meta Platforms Inc.,301.53,1700,2242.74
2024-11-19 13:00:00,MSFT,Microsoft Corporation,325.17,580,2242.74
2024-11-19 13:00:00,NVDA,NVIDIA Corporation,440.65,2290,2242.74
2024-11-19 13:00:00,PG,Procter & Gamble Company,152.96,1290,2242.74
2024-11-19 13:00:00,TSLA,Tesla Inc.,247.96,600,2242.74
2024-11-19 13:00:00,WMT,Walmart Inc.,160.7,150,2242.74
2024-11-19 14:00:00,AAPL,Apple Inc.,173.27,1700,2243.80
2024-11-19 14:00:00,AMZN,Amazon.com Inc.,148.46,350,2243.80
2024-11-19 14:00:00,GOOGL,Alphabet Inc.,139.88,2220,2243.80
2024-11-19 14:00:00,JPM,JPMorgan Chase & Co.,151.17,1210,2243.80
2024-11-19 14:00:00,META,Meta Platforms Inc.,300.92,1140,2243.80
2024-11-19 14:00:00,MSFT,Microsoft Corporation,324.75,1970,2243.80
2024-11-19 14:00:00,NVDA,NVIDIA Corporation,442.15,1520,2243.80
2024-11-19 14:00:00,PG,Procter & Gamble Company,153.11,890,2243.80
2024-11-19 14:00:00,TSLA,Tesla Inc.,249.43,630,2243.80
2024-11-19 14:00:00,WMT,Walmart Inc.,160.66,560,2243.80
2024-11-19 15:00:00,AAPL,Apple Inc.,173.69,1290,2244.71
2024-11-19 15:00:00,AMZN,Amazon.com Inc.,148.39,1170,2244.71
2024-11-19 15:00:00,GOOGL,Alphabet Inc.,139.58,2150,2244.71
2024-11-19 15:00:00,JPM,JPMorgan Chase & Co.,150.55,200,2244.71
2024-11-19 15:00:00,MSFT,Microsoft Corporation,324.92,3320,2244.71
2024-11-19 15:00:00,NVDA,NVIDIA Corporation,443.12,350,2244.71
2024-11-19 15:00:00,PG,Procter & Gamble Company,153.35,2870,2244.71
2024-11-19 15:00:00,TSLA,Tesla Inc.,249.03,2040,2244.71
2024-11-19 15:00:00,WMT,Walmart Inc.,160.44,780,2244.71
2024-11-19 16:00:00,AAPL,Apple Inc.,173.77,4000,2245.26
2024-11-19 16:00:00,AMZN,Amazon.com Inc.,148.18,1750,2245.26
2024-11-19 16:00:00,GOOGL,Alphabet Inc.,139.43,1470,2245.26
2024-11-19 16:00:00,JPM,JPMorgan Chase & Co.,150.37,1170,2245.26
2024-11-19 16:00:00,META,Meta Platforms Inc.,301.67,2000,2245.26
2024-11-19 16:00:00,MSFT,Microsoft Corporation,325.67,2380,2245.26
2024-11-19 16:00:00,NVDA,NVIDIA Corporation,443.13,1020,2245.26
2024-11-19 16:00:00,PG,Procter & Gamble Company,153.34,2680,2245.26
2024-11-19 16:00:00,TSLA,Tesla Inc.,249.57,920,2245.26
2024-11-19 16:00:00,WMT,Walmart Inc.,160.13,390,2245.26
2024-11-20 09:00:00,AAPL,Apple Inc.,173.98,2460,2242.73
2024-11-20 09:00:00,AMZN,Amazon.com Inc.,147.83,880,2242.73
2024-11-20 09:00:00,GOOGL,Alphabet Inc.,139.49,710,2242.73
2024-11-20 09:00:00,JPM,JPMorgan Chase & Co.,150.06,1400,2242.73
2024-11-20 09:00:00,META,Meta Platforms Inc.,300.74,840,2242.73
2024-11-20 09:00:00,MSFT,Microsoft Corporation,325.18,2370,2242.73
2024-11-20 09:00:00,NVDA,NVIDIA Corporation,443.3,1180,2242.73
2024-11-20 09:00:00,PG,Procter & Gamble Company,152.84,790,2242.73
2024-11-20 09:00:00,TSLA,Tesla Inc.,249.08,2930,2242.73
2024-11-20 09:00:00,WMT,Walmart Inc.,160.23,710,2242.73
2024-11-20 10:00:00,AMZN,Amazon.com Inc.,147.92,520,2240.30
2024-11-20 10:00:00,GOOGL,Alphabet Inc.,139.49,920,2240.30
2024-11-20 10:00:00,JPM,JPMorgan Chase & Co.,150.06,980,2240.30
2024-11-20 10:00:00,META,Meta Platforms Inc.,299.73,1430,2240.30
2024-11-20 10:00:00,MSFT,Microsoft Corporation,324.03,1700,2240.30
2024-11-20 10:00:00,NVDA,NVIDIA Corporation,443.92,1630,2240.30
2024-11-20 10:00:00,PG,Procter & Gamble Company,153.01,680,2240.30
2024-11-20 10:00:00,TSLA,Tesla Inc.,248.26,530,2240.30
2024-11-20 10:00:00,WMT,Walmart Inc.,160.52,810,2240.30
2024-11-20 11:00:00,AAPL,Apple Inc.,173.17,850,2239.44
2024-11-20 11:00:00,AMZN,Amazon.com Inc.,147.13,810,2239.44
2024-11-20 11:00:00,GOOGL,Alphabet Inc.,139.17,550,2239.44
2024-11-20 11:00:00,JPM,JPMorgan Chase & Co.,150.76,1430,2239.44
2024-11-20 11:00:00,META,Meta Platforms Inc.,299.1,580,2239.44
2024-11-20 11:00:00,MSFT,Microsoft Corporation,324.0,1280,2239.44
2024-11-20 11:00:00,NVDA,NVIDIA Corporation,444.15,1650,2239.44
2024-11-20 11:00:00,PG,Procter & Gamble Company,153.24,1160,2239.44
2024-11-20 11:00:00,TSLA,Tesla Inc.,248.23,1870,2239.44
2024-11-20 11:00:00,WMT,Walmart Inc.,160.49,790,2239.44
2024-11-20 12:00:00,AAPL,Apple Inc.,173.32,920,2241.38
2024-11-20 12:00:00,AMZN,Amazon.com Inc.,146.64,960,2241.38
2024-11-20 12:00:00,JPM,JPMorgan Chase & Co.,150.99,160,2241.38
2024-11-20 12:00:00,MSFT,Microsoft Corporation,324.3,180,2241.38
2024-11-20 12:00:00,NVDA,NVIDIA Corporation,445.15,970,2241.38
2024-11-20 12:00:00,PG,Procter & Gamble Company,153.71,180,2241.38
2024-11-20 12:00:00,TSLA,Tesla Inc.,248.63,2180,2241.38
2024-11-20 12:00:00,WMT,Walmart Inc.,160.62,1460,2241.38
2024-11-20 13:00:00,AAPL,Apple Inc.,173.17,230,2239.80
2024-11-20 13:00:00,AMZN,Amazon.com Inc.,146.59,680,2239.80
2024-11-20 13:00:00,GOOGL,Alphabet Inc.,139.13,600,2239.80
2024-11-20 13:00:00,JPM,JPMorgan Chase & Co.,150.96,4000,2239.80
2024-11-20 13:00:00,META,Meta Platforms Inc.,296.65,3260,2239.80
2024-11-20 13:00:00,MSFT,Microsoft Corporation,323.46,2420,2239.80
2024-11-20 13:00:00,PG,Procter & Gamble Company,153.8,340,2239.80
2024-11-20 13:00:00,TSLA,Tesla Inc.,248.87,2250,2239.80
2024-11-20 13:00:00,WMT,Walmart Inc.,160.87,1200,2239.80
2024-11-20 14:00:00,AAPL,Apple Inc.,172.55,260,2239.38
2024-11-20 14:00:00,AMZN,Amazon.com Inc.,146.55,1620,2239.38
2024-11-20 14:00:00,GOOGL,Alphabet Inc.,138.87,2260,2239.38
2024-11-20 14:00:00,JPM,JPMorgan Chase & Co.,150.94,100,2239.38
2024-11-20 14:00:00,META,Meta Platforms Inc.,296.41,1270,2239.38
2024-11-20 14:00:00,MSFT,Microsoft Corporation,323.84,650,2239.38
2024-11-20 14:00:00,NVDA,NVIDIA Corporation,446.4,980,2239.38
2024-11-20 14:00:00,PG,Procter & Gamble Company,154.17,1650,2239.38
2024-11-20 14:00:00,TSLA,Tesla Inc.,249.02,770,2239.38
2024-11-20 14:00:00,WMT,Walmart Inc.,160.63,1110,2239.38
2024-11-20 15:00:00,AAPL,Apple Inc.,172.33,600,2238.80
2024-11-20 15:00:00,AMZN,Amazon.com Inc.,146.82,370,2238.80
2024-11-20 15:00:00,JPM,JPMorgan Chase & Co.,150.97,780,2238.80
2024-11-20 15:00:00,META,Meta Platforms Inc.,296.97,1180,2238.80
2024-11-20 15:00:00,MSFT,Microsoft Corporation,324.04,3300,2238.80
2024-11-20 15:00:00,NVDA,NVIDIA Corporation,444.8,970,2238.80
2024-11-20 15:00:00,PG,Procter & Gamble Company,154.98,550,2238.80
2024-11-20 15:00:00,TSLA,Tesla Inc.,248.46,2210,2238.80
2024-11-20 15:00:00,WMT,Walmart Inc.,160.71,750,2238.80
2024-11-20 16:00:00,AAPL,Apple Inc.,172.27,500,2239.39
2024-11-20 16:00:00,AMZN,Amazon.com Inc.,147.14,3270,2239.39
2024-11-20 16:00:00,GOOGL,Alphabet Inc.,138.87,1500,2239.39
2024-11-20 16:00:00,JPM,JPMorgan Chase & Co.,151.04,620,2239.39
2024-11-20 16:00:00,META,Meta Platforms Inc.,297.91,1000,2239.39
2024-11-20 16:00:00,MSFT,Microsoft Corporation,324.55,1640,2239.39
2024-11-20 16:00:00,NVDA,NVIDIA Corporation,444.65,1080,2239.39
2024-11-20 16:00:00,PG,Procter & Gamble Company,154.51,490,2239.39
2024-11-20 16:00:00,TSLA,Tesla Inc.,248.16,2190,2239.39
2024-11-20 16:00:00,WMT,Walmart Inc.,160.29,660,2239.39
2024-11-21 09:00:00,AAPL,Apple Inc.,172.5,1420,2239.55
2024-11-21 09:00:00,AMZN,Amazon.com Inc.,146.76,430,2239.55
2024-11-21 09:00:00,GOOGL,Alphabet Inc.,138.79,1660,2239.55
2024-11-21 09:00:00,JPM,JPMorgan Chase & Co.,151.18,1290,2239.55
2024-11-21 09:00:00,META,Meta Platforms Inc.,297.69,2550,2239.55
2024-11-21 09:00:00,MSFT,Microsoft Corporation,325.05,410,2239.55
2024-11-21 09:00:00,NVDA,NVIDIA Corporation,444.33,210,2239.55
2024-11-21 09:00:00,PG,Procter & Gamble Company,154.39,550,2239.55
2024-11-21 09:00:00,TSLA,Tesla Inc.,248.4,520,2239.55
2024-11-21 09:00:00,WMT,Walmart Inc.,160.46,1770,2239.55
2024-11-21 10:00:00,AAPL,Apple Inc.,172.42,1480,2238.38
2024-11-21 10:00:00,AMZN,Amazon.com Inc.,146.5,1890,2238.38
2024-11-21 10:00:00,GOOGL,Alphabet Inc.,139.06,540,2238.38
2024-11-21 10:00:00,JPM,JPMorgan Chase & Co.,150.98,2140,2238.38
2024-11-21 10:00:00,META,Meta Platforms Inc.,297.6,2740,2238.38
2024-11-21 10:00:00,MSFT,Microsoft Corporation,324.26,3830,2238.38
2024-11-21 10:00:00,NVDA,NVIDIA Corporation,445.78,1740,2238.38
2024-11-21 10:00:00,TSLA,Tesla Inc.,247.58,1470,2238.38
2024-11-21 10:00:00,WMT,Walmart Inc.,160.5,2960,2238.38
2024-11-21 11:00:00,AAPL,Apple Inc.,171.95,590,2234.42
2024-11-21 11:00:00,GOOGL,Alphabet Inc.,138.97,1950,2234.42
2024-11-21 11:00:00,JPM,JPMorgan Chase & Co.,150.16,2230,2234.42
2024-11-21 11:00:00,META,Meta Platforms Inc.,296.93,710,2234.42
2024-11-21 11:00:00,MSFT,Microsoft Corporation,324.82,900,2234.42
2024-11-21 11:00:00,NVDA,NVIDIA Corporation,444.07,1520,2234.42
2024-11-21 11:00:00,PG,Procter & Gamble Company,153.35,2030,2234.42
2024-11-21 11:00:00,TSLA,Tesla Inc.,247.2,1860,2234.42
2024-11-21 11:00:00,WMT,Walmart Inc.,160.69,310,2234.42
2024-11-21 12:00:00,AAPL,Apple Inc.,172.04,1160,2233.58
2024-11-21 12:00:00,AMZN,Amazon.com Inc.,146.35,1540,2233.58
2024-11-21 12:00:00,GOOGL,Alphabet Inc.,138.89,330,2233.58
2024-11-21 12:00:00,JPM,JPMorgan Chase & Co.,150.36,950,2233.58
2024-11-21 12:00:00,META,Meta Platforms Inc.,296.6,3690,2233.58
2024-11-21 12:00:00,MSFT,Microsoft Corporation,323.64,1590,2233.58
2024-11-21 12:00:00,NVDA,NVIDIA Corporation,444.41,1800,2233.58
2024-11-21 12:00:00,PG,Procter & Gamble Company,153.54,980,2233.58
2024-11-21 12:00:00,TSLA,Tesla Inc.,246.68,1230,2233.58
2024-11-21 12:00:00,WMT,Walmart Inc.,161.07,170,2233.58
2024-11-21 13:00:00,AAPL,Apple Inc.,171.7,290,2233.51
2024-11-21 13:00:00,AMZN,Amazon.com Inc.,146.39,190,2233.51
2024-11-21 13:00:00,GOOGL,Alphabet Inc.,139.04,1270,2233.51
2024-11-21 13:00:00,JPM,JPMorgan Chase & Co.,150.18,1480,2233.51
2024-11-21 13:00:00,META,Meta Platforms Inc.,296.01,830,2233.51
2024-11-21 13:00:00,MSFT,Microsoft Corporation,323.98,730,2233.51
2024-11-21 13:00:00,NVDA,NVIDIA Corporation,445.46,580,2233.51
2024-11-21 13:00:00,PG,Procter & Gamble Company,153.21,520,2233.51
2024-11-21 13:00:00,TSLA,Tesla Inc.,246.06,250,2233.51
2024-11-21 13:00:00,WMT,Walmart Inc.,161.48,290,2233.51
2024-11-21 14:00:00,AAPL,Apple Inc.,172.37,1860,2235.63
2024-11-21 14:00:00,GOOGL,Alphabet Inc.,139.01,1500,2235.63
2024-11-21 14:00:00,JPM,JPMorgan Chase & Co.,150.21,1040,2235.63
2024-11-21 14:00:00,META,Meta Platforms Inc.,296.75,1120,2235.63
2024-11-21 14:00:00,MSFT,Microsoft Corporation,323.78,890,2235.63
2024-11-21 14:00:00,NVDA,NVIDIA Corporation,446.11,2530,2235.63
2024-11-21 14:00:00,PG,Procter & Gamble Company,153.46,1070,2235.63
2024-11-21 14:00:00,WMT,Walmart Inc.,161.84,2580,2235.63
2024-11-21 15:00:00,AAPL,Apple Inc.,172.23,1950,2236.68
2024-11-21 15:00:00,AMZN,Amazon.com Inc.,146.23,900,2236.68
2024-11-21 15:00:00,GOOGL,Alphabet Inc.,138.92,4030,2236.68
2024-11-21 15:00:00,META,Meta Platforms Inc.,297.92,2890,2236.68
2024-11-21 15:00:00,MSFT,Microsoft Corporation,324.35,890,2236.68
2024-11-21 15:00:00,NVDA,NVIDIA Corporation,446.18,120,2236.68
2024-11-21 15:00:00,PG,Procter & Gamble Company,153.12,740,2236.68
2024-11-21 15:00:00,TSLA,Tesla Inc.,245.88,2250,2236.68
2024-11-21 16:00:00,AMZN,Amazon.com Inc.,146.39,730,2237.30
2024-11-21 16:00:00,GOOGL,Alphabet Inc.,139.01,520,2237.30
2024-11-21 16:00:00,JPM,JPMorgan Chase & Co.,150.16,1520,2237.30
2024-11-21 16:00:00,META,Meta Platforms Inc.,296.79,2170,2237.30
